time,aro_vib2
18:21:11,2.831816562048138
18:21:11,0.7081228328229452
18:21:11,1.4973463121165684
18:21:11,1.4390128404351792
18:21:11,1.8659481317315667
18:21:11,1.8997044639050256
18:21:11,2.284633236504387
18:21:11,2.396854857494668
18:21:11,2.6663160220516406
18:21:11,2.814020637204317
18:21:11,3.060718309190801
18:21:11,3.1887290656846528
18:21:11,3.4110846454479202
18:21:11,3.573112388548406
18:21:11,3.7345036186836227
18:21:11,3.886346919616996
18:21:11,4.019133285166852
18:21:11,4.171243614500077
18:21:11,4.263228157302867
18:21:11,4.426674505649902
18:21:11,4.451457306278171
18:21:11,4.605631283396209
18:21:11,4.609212938322223
18:21:11,4.768702068426029
18:21:11,4.696903678076264
18:21:11,4.870653301583877
18:21:11,4.732114294175722
18:21:11,4.9559334362194996
18:21:11,4.655463295200382
18:21:11,5.2043213746537145
18:21:11,2.325573273988131
18:21:11,5.233299793149332
18:21:11,4.501877073600556
18:21:11,4.847797814141422
18:21:11,4.495950771375374
18:21:11,4.601282453404908
18:21:11,4.388219888405824
18:21:11,4.393853889338646
18:21:11,4.17205338778179
18:21:11,4.139137007711113
18:21:11,3.931506129112269
18:21:11,3.8438318473572703
18:21:11,3.641311999415605
18:21:11,3.5103434171096177
18:21:11,3.315214799190734
18:21:11,3.148301996221795
18:21:11,2.969173365948667
18:21:11,2.754687837368816
18:21:11,2.57712491220655
18:21:11,2.3228200605452853
18:21:11,2.1594248870743598
18:21:11,1.8560113703900978
18:21:11,1.719664541657868
18:21:11,1.3841937156967659
18:21:11,1.287147692395661
18:21:11,0.8716636649299541
18:21:11,0.8547493248319104
18:21:11,0.3346783809398566
18:21:11,0.4971785559365931
18:21:11,-0.44432485742773475
18:21:12,-2.5393230527152277
18:21:12,-0.06879752184885926
18:21:12,-0.9424787306397449
18:21:12,-0.8170108517607972
18:21:12,-1.2974325193597278
18:21:12,-1.3455127940924627
18:21:12,-1.7376600683587111
18:21:12,-1.8351024927920232
18:21:12,-2.1585027121198483
18:21:12,-2.3005041655676233
18:21:12,-2.562627937336101
18:21:12,-2.7060933345136595
18:21:12,-2.9447143831016342
18:21:12,-3.124832795684052
18:21:12,-3.3308549306118325
18:21:12,-3.4900377203247595
18:21:12,-3.6591553632388436
18:21:12,-3.80692369985322
18:21:12,-3.9283479394877285
18:21:12,-4.120135486934728
18:21:12,-4.176178846835982
18:21:12,-4.374206292546904
18:21:12,-4.391563392149333
18:21:12,-4.570618145105015
18:21:12,-4.5269674058580875
18:21:12,-4.774658698667537
18:21:12,-4.633048198928658
18:21:12,-4.925034356951786
18:21:12,-4.601194302132692
18:21:12,-5.261013139064723
18:21:13,-2.6765346039195324
18:21:13,-5.247542280744751
18:21:13,-4.606551186183974
18:21:13,-4.951260979061452
18:21:13,-4.658857373584914
18:21:13,-4.784853532295407
18:21:13,-4.583908703362378
18:21:13,-4.637308778986223
18:21:13,-4.4413648858451085
18:21:13,-4.417411292666403
18:21:13,-4.255987842531029
18:21:13,-4.175985697358959
18:21:13,-4.013593028939019
18:21:13,-3.8890073694903986
18:21:13,-3.734315214131038
18:21:13,-3.5950229726726834
18:21:13,-3.4103792105462576
18:21:13,-3.217344672156886
18:21:13,-3.0648737334300513
18:21:13,-2.8247530762515005
18:21:13,-2.68965452342735
18:21:13,-2.4047249717853014
