time,aro_vib1
18:21:11,2.6285011426614315
18:21:11,0.2851468538745117
18:21:11,1.1212005542723702
18:21:11,1.0093496679229053
18:21:11,1.4749151070279094
18:21:11,1.523087408458701
18:21:11,1.902976068179468
18:21:11,2.031499786001798
18:21:11,2.31489045666655
18:21:11,2.478819497500899
18:21:11,2.722892203508499
18:21:11,2.8996145754735867
18:21:11,3.1077195008166996
18:21:11,3.263047270360334
18:21:11,3.451644749597919
18:21:11,3.623071199929738
18:21:11,3.75278355774315
18:21:11,3.94888317355704
18:21:11,4.03999063097801
18:21:11,4.22492871758462
18:21:11,4.275371070063416
18:21:11,4.450978475698018
18:21:11,4.459876712428499
18:21:11,4.640090751123182
18:21:11,4.589357225231235
18:21:11,4.807694421347772
18:21:11,4.671933752009321
18:21:11,4.95102006491151
18:21:11,4.627157511804651
18:21:11,5.252046974737766
18:21:11,2.569723325532607
18:21:11,5.245627303731728
18:21:11,4.568731080309264
18:21:11,4.943964219042972
18:21:11,4.602545518773127
18:21:11,4.747052283386985
18:21:11,4.528458431248858
18:21:11,4.566302384506659
18:21:11,4.375376171448496
18:21:11,4.3604265950044345
18:21:11,4.16159550172285
18:21:11,4.089068863459524
18:21:11,3.9077068524916037
18:21:11,3.794478490181362
18:21:11,3.6178746854193125
18:21:11,3.46232358374277
18:21:11,3.298944449428202
18:21:11,3.078430375087102
18:21:11,2.9309430254172724
18:21:11,2.6858976264117462
18:21:11,2.519918677244068
18:21:11,2.2551975167573013
18:21:11,2.111807057345546
18:21:11,1.7909685255141465
18:21:11,1.6875245207965852
18:21:11,1.283094825672213
18:21:11,1.2683991722708516
18:21:11,0.7569746666810393
18:21:11,0.896198925464225
18:21:11,0.023420454409967987
18:21:12,-2.3089998883438496
18:21:12,0.3787873101321107
18:21:12,-0.5462672045029467
18:21:12,-0.3844254430139775
18:21:12,-0.9004075468896748
18:21:12,-0.9751172968881744
18:21:12,-1.318328738525447
18:21:12,-1.4488754531887822
18:21:12,-1.7764404133444849
18:21:12,-1.9104323692947454
18:21:12,-2.2000849800417384
18:21:12,-2.373291437133625
18:21:12,-2.6002854566993303
18:21:12,-2.785858726192371
18:21:12,-3.001016423708444
18:21:12,-3.201647549589978
18:21:12,-3.3516805799925344
18:21:12,-3.5455463000405327
18:21:12,-3.693899170174971
18:21:12,-3.866981757066921
18:21:12,-3.9641258174663387
18:21:12,-4.177046694390147
18:21:12,-4.179750779998127
18:21:12,-4.427154528099296
18:21:12,-4.405157263401173
18:21:12,-4.634268644401856
18:21:12,-4.5214885783704055
18:21:12,-4.855896530638133
18:21:12,-4.505462829208533
18:21:12,-5.247027699926727
18:21:13,-2.886075118837498
18:21:13,-5.205107546145243
18:21:13,-4.652835487950346
18:21:13,-4.982764908420009
18:21:13,-4.726383703381986
18:21:13,-4.843814052584368
18:21:13,-4.6933171366943425
18:21:13,-4.748156495506654
18:21:13,-4.611471411377593
18:21:13,-4.589305028419548
18:21:13,-4.451632065915886
18:21:13,-4.368161579578578
18:21:13,-4.243717547394664
18:21:13,-4.131704248168073
18:21:13,-3.994590357301987
18:21:13,-3.8404740280508016
18:21:13,-3.7154229568269876
18:21:13,-3.53385694395504
18:21:13,-3.381713706287023
18:21:13,-3.1753645739023066
18:21:13,-3.0306258927884855
18:21:13,-2.7822163679221084
18:21:13,-2.6446383268674634
18:21:13,-2.3505766070911482
18:21:13,-2.2386696999677578
18:21:13,-1.9034662474475064
18:21:13,-1.820050351282908
18:21:13,-1.369293202972055
18:21:13,-1.4595022308027508
18:21:13,-0.6666964516599134
18:21:14,1.933522176779401
18:21:14,-1.045667132175258
18:21:14,-0.05643806058984126
18:21:14,-0.25460085620356987
18:21:14,0.2959329830218921
18:21:14,0.321717643573168
18:21:14,0.7473886681913109
18:21:14,0.8428342027577943
18:21:14,1.1947649137174896
18:21:14,1.3388434463842145
18:21:14,1.6562798465722048
18:21:14,1.8201735193064559
18:21:14,2.076713051002658
18:21:14,2.275848682663234
18:21:14,2.504247154058602
18:21:14,2.6942737187089687
18:21:14,2.888574802203634
18:21:14,3.097331959054836
18:21:14,3.248647646305464
18:21:14,3.4852674689461582
18:21:14,3.5850911830133967
18:21:14,3.8257820392347295
18:21:14,3.8583507413569635
18:21:14,4.119464506154688
18:21:14,4.102304927003907
18:21:14,4.428626000937338
18:21:14,4.290597665200008
18:21:14,4.690006757152935
18:21:14,4.333538021187046
18:21:14,5.1498018463138
18:21:15,3.098963582546244
18:21:15,5.079874512138801
18:21:15,4.644091954632927
18:21:15,4.953419999009341
18:21:15,4.761884527557203
18:21:15,4.920737095083484
18:21:15,4.789897712095253
18:21:15,4.847590844889802
18:21:15,4.75512240548525
18:21:15,4.75420884625168
18:21:15,4.655923779572335
18:21:15,4.606006883854254
18:21:15,4.509174990480463
18:21:15,4.432860185474009
18:21:15,4.309648620921282
18:21:15,4.188252279152191
18:21:15,4.075650515129211
18:21:15,3.9127754784247695
18:21:15,3.794358401645077
18:21:15,3.6068038519657017
18:21:15,3.479786276248243
18:21:15,3.250733469257223
18:21:15,3.126686555425603
18:21:15,2.853303020002298
18:21:15,2.74897762949559
18:21:15,2.43843473487484
18:21:15,2.3711175535023594
18:21:15,1.9667285127467267
18:21:15,1.9994942660364339
18:21:15,1.313829913147639
18:21:16,-1.5641319833437843
18:21:16,1.6903319698925818
18:21:16,0.6348315293353388
18:21:16,0.8512265223561389
18:21:16,0.2773970792153394
18:21:16,0.29389063710805546
18:21:16,-0.1464524012853273
18:21:16,-0.22466372814374114
18:21:16,-0.5943660306784813
18:21:16,-0.7514623902646398
18:21:16,-1.0350125547214837
18:21:16,-1.2497089890311794
18:21:16,-1.5192168214293924
18:21:16,-1.706811358585813
18:21:16,-1.94649004698722
18:21:16,-2.1709884704421
18:21:16,-2.371106526668054
18:21:16,-2.6113848124944656
18:21:16,-2.775012967273764
18:21:16,-3.0154732272936666
18:21:16,-3.1506357379483987
18:21:16,-3.3923712305802045
18:21:16,-3.4814394668342845
18:21:16,-3.766286231367123
18:21:16,-3.7621100898149678
18:21:16,-4.104903538960963
18:21:16,-3.9892427123540033
18:21:16,-4.445986945114108
18:21:16,-4.080806263592463
18:21:16,-5.00322853443031
18:21:17,-3.3063997309428
18:21:17,-4.861726021472264
18:21:17,-4.573561281928373
18:21:17,-4.849831171898044
18:21:17,-4.7381242288790935
18:21:17,-4.89981073477821
18:21:17,-4.80410009398246
18:21:17,-4.889085355908781
18:21:17,-4.828676046436829
18:21:17,-4.858160167093205
18:21:17,-4.770833840081883
18:21:17,-4.758362328525727
18:21:17,-4.674547207913454
18:21:17,-4.642989514297298
18:21:17,-4.540144995115237
18:21:17,-4.452549343138199
18:21:17,-4.368910249524819
18:21:17,-4.253085296057068
18:21:17,-4.1399482464854165
18:21:17,-4.011319545238205
18:21:17,-3.8631789494873403
18:21:17,-3.6874508643183894
18:21:17,-3.551921131124737
18:21:17,-3.338570458558314
18:21:17,-3.219086615943215
18:21:17,-2.9633839295910502
18:21:17,-2.859593538344452
18:21:17,-2.5219291921535585
18:21:17,-2.5171843816290047
18:21:17,-1.9569976262749051
18:21:18,1.1476205971425875
18:21:18,-2.28229842452981
18:21:18,-1.2065362421876493
18:21:18,-1.4761934813562587
18:21:18,-0.8825335030955564
18:21:18,-0.8983258283082686
18:21:18,-0.46672982249232026
18:21:18,-0.3727414738859644
18:21:18,-0.014214577613449061
18:21:18,0.14030719854915638
18:21:18,0.4702678277814141
18:21:18,0.6217968293193583
18:21:18,0.9115427458588272
18:21:18,1.1338601994849424
18:21:18,1.3635433911044963
18:21:18,1.6214496361931445
18:21:18,1.8412812942013925
18:21:18,2.0826085074840215
18:21:18,2.2581219553354472
18:21:18,2.524146838498942
18:21:18,2.657803843585204
18:21:18,2.9382010176868767
18:21:18,3.0425701873471813
18:21:18,3.3583578891863013
18:21:18,3.3666395918766447
18:21:18,3.7276181365330516
18:21:18,3.6344568361771894
18:21:18,4.122618715538246
18:21:18,3.7439207221026027
18:21:18,4.739240214668763
18:21:19,3.4405596307479467
18:21:19,4.563417020618628
18:21:19,4.426630713302076
18:21:19,4.658687853409981
18:21:19,4.63330193558951
18:21:19,4.7658934054995985
18:21:19,4.745834071203183
18:21:19,4.859586434439507
18:21:19,4.834344925136431
18:21:19,4.861025847351005
18:21:19,4.849435676188906
18:21:19,4.851245325399984
18:21:19,4.779589697890892
18:21:19,4.782841162412717
18:21:19,4.745740493052154
18:21:19,4.678843234915635
18:21:19,4.601358242874553
18:21:19,4.504380864035393
18:21:19,4.426503928608915
18:21:19,4.3136401234744355
18:21:19,4.189342941872667
18:21:19,4.04664713108335
18:21:19,3.942711561546615
18:21:19,3.7597623765116226
18:21:19,3.6608625947882185
18:21:19,3.4242103580887537
18:21:19,3.3314644574123164
18:21:19,3.0187507499537425
18:21:19,2.9811347388717717
18:21:19,2.5320858625337994
18:21:20,-0.7031769216104226
18:21:20,2.86280617085422
18:21:20,1.7642978956926711
18:21:20,2.037249143669892
18:21:20,1.464787308952333
18:21:20,1.5103223188063621
18:21:20,1.057785954644887
18:21:20,0.9989036826068297
18:21:20,0.6071330329471478
18:21:20,0.4950612981566822
18:21:20,0.16097148124889563
18:21:20,-0.03732759973005197
18:21:20,-0.3295203217231218
18:21:20,-0.5376683381929863
18:21:20,-0.8120801034855388
18:21:20,-1.0299432405710855
18:21:20,-1.2356165886099546
18:21:20,-1.4981896851164487
18:21:20,-1.7115928426542517
18:21:20,-1.9980620484674496
18:21:20,-2.114438211728492
18:21:20,-2.450471381352581
18:21:20,-2.5348252884489852
18:21:20,-2.8745267277044313
18:21:20,-2.892217718816294
18:21:20,-3.2921271162355077
18:21:20,-3.2094941477005765
18:21:20,-3.7498042925359565
18:21:20,-3.4004741984714126
18:21:20,-4.417244247404787
18:21:21,-3.5440320690476073
18:21:21,-4.213019304871745
18:21:21,-4.201144750231424
18:21:21,-4.395419641771306
18:21:21,-4.426349623751876
18:21:21,-4.567523635425858
18:21:21,-4.6119353922605555
18:21:21,-4.698089627181497
18:21:21,-4.738837850064049
18:21:21,-4.783435612556376
18:21:21,-4.821241284513572
18:21:21,-4.855121903051851
18:21:21,-4.839092535801844
18:21:21,-4.84598833863577
18:21:21,-4.826335030361787
18:21:21,-4.782670417511365
18:21:21,-4.747189157609318
18:21:21,-4.708939323941262
18:21:21,-4.644085199843366
18:21:21,-4.530830128047931
18:21:21,-4.453039585087061
18:21:21,-4.350392114218035
18:21:21,-4.2558511187032755
18:21:21,-4.127868723931662
18:21:21,-4.020595194149646
18:21:21,-3.828530899259734
18:21:21,-3.726565272200638
18:21:21,-3.505179877010267
18:21:21,-3.4240568504790616
18:21:21,-3.076839526976567
18:21:22,0.27531202588192855
18:21:22,-3.4022710627536124
18:21:22,-2.2898720511358626
18:21:22,-2.5837571623386504
18:21:22,-2.024030885349429
18:21:22,-2.0779180209243426
18:21:22,-1.6206402882767286
18:21:22,-1.5833530596625613
18:21:22,-1.2089405935589392
18:21:22,-1.0820595617099342
18:21:22,-0.7611806839571842
18:21:22,-0.576635313700904
18:21:22,-0.2839385412690084
18:21:22,-0.06630654637428345
18:21:22,0.17489411667253857
18:21:22,0.4173267024594557
18:21:22,0.6690984502276908
18:21:22,0.9282193047722864
18:21:22,1.1183909573873347
18:21:22,1.3970669133045557
18:21:22,1.5712436515729253
18:21:22,1.8776263024242479
18:21:22,1.9917965884181226
18:21:22,2.352138564580305
18:21:22,2.3894819473811264
18:21:22,2.822823918782616
18:21:22,2.7342917032662015
18:21:22,3.2875387365376447
18:21:22,2.9493971328958044
18:21:22,4.040515297655408
18:21:23,3.565646913089883
18:21:23,3.771422696386121
18:21:23,3.926764885170482
18:21:23,4.0766372623564875
18:21:23,4.190131197677461
18:21:23,4.323857416898458
18:21:23,4.391870131616964
18:21:23,4.505532214071871
18:21:23,4.589794623505539
18:21:23,4.664540722862288
18:21:23,4.717280927919357
18:21:23,4.7807215937077085
18:21:23,4.811366252997616
18:21:23,4.846895275455233
18:21:23,4.834796848050255
18:21:23,4.857240243433637
18:21:23,4.83217657462188
18:21:23,4.810857470519993
18:21:23,4.775734774021793
18:21:23,4.716526246483855
18:21:23,4.675782560988918
18:21:23,4.590986644852275
18:21:23,4.502156482844195
18:21:23,4.406829882897255
18:21:23,4.312052632528676
18:21:23,4.185217926455301
18:21:23,4.0576589495566955
18:21:23,3.925934403950236
18:21:23,3.7957191579728615
18:21:23,3.5955197830398435
18:21:24,0.18228040682054858
18:21:24,3.8625475549148103
18:21:24,2.7991911791345157
18:21:24,3.127348458509115
18:21:24,2.5621362815165143
18:21:24,2.6147973737649592
18:21:24,2.1805687151258453
18:21:24,2.1458128075876357
18:21:24,1.7793342749282381
18:21:24,1.6696228059454143
18:21:24,1.3467112680589715
